id_,n_bedrooms,n_bathrooms,area,zipcode,price,bedroom,bathroom,kitchen,frontal
289,2.0,2.0,1344.0,92276.0,98000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/289_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/289_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/289_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/289_frontal.jpg
290,2.0,1.0,1100.0,92276.0,36000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/290_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/290_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/290_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/290_frontal.jpg
291,2.0,2.0,1248.0,92276.0,115000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/291_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/291_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/291_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/291_frontal.jpg
292,2.0,2.0,1380.0,92276.0,125000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/292_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/292_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/292_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/292_frontal.jpg
293,2.0,2.0,960.0,92276.0,100000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/293_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/293_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/293_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/293_frontal.jpg
294,3.0,2.0,1368.0,92276.0,193000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/294_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/294_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/294_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/294_frontal.jpg
295,3.0,2.0,2788.0,92276.0,385000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/295_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/295_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/295_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/295_frontal.jpg
296,5.0,3.25,3149.0,92880.0,515000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/296_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/296_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/296_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/296_frontal.jpg
297,4.0,5.0,3834.0,92880.0,530000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/297_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/297_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/297_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/297_frontal.jpg
298,5.0,3.0,3767.0,92880.0,567000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/298_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/298_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/298_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/298_frontal.jpg
299,5.0,3.5,3149.0,92880.0,500000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/299_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/299_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/299_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/299_frontal.jpg
300,5.0,4.0,3565.0,92880.0,537000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/300_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/300_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/300_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/300_frontal.jpg
301,6.0,3.5,3615.0,92880.0,647000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/301_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/301_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/301_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/301_frontal.jpg
302,5.0,5.0,4014.0,92880.0,542000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/302_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/302_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/302_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/302_frontal.jpg
303,5.0,5.0,3834.0,92880.0,565000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/303_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/303_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/303_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/303_frontal.jpg
304,4.0,3.0,3572.0,92880.0,535000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/304_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/304_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/304_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/304_frontal.jpg
305,4.0,3.0,2870.0,92880.0,489000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/305_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/305_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/305_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/305_frontal.jpg
306,4.0,3.0,2570.0,92880.0,510000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/306_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/306_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/306_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/306_frontal.jpg
307,4.0,2.5,2285.0,93510.0,560000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/307_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/307_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/307_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/307_frontal.jpg
308,3.0,2.0,2691.0,93510.0,675000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/308_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/308_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/308_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/308_frontal.jpg
309,3.0,2.5,2490.0,93510.0,450000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/309_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/309_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/309_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/309_frontal.jpg
310,3.0,2.0,2160.0,93510.0,409900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/310_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/310_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/310_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/310_frontal.jpg
311,3.0,2.5,2326.0,93510.0,553000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/311_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/311_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/311_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/311_frontal.jpg
312,3.0,2.5,2260.0,93510.0,470000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/312_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/312_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/312_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/312_frontal.jpg
313,3.0,1.0,1337.0,93510.0,335000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/313_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/313_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/313_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/313_frontal.jpg
314,2.0,1.0,884.0,93510.0,400000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/314_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/314_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/314_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/314_frontal.jpg
315,4.0,3.0,2987.0,93510.0,615000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/315_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/315_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/315_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/315_frontal.jpg
316,3.0,2.0,1476.0,93510.0,485000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/316_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/316_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/316_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/316_frontal.jpg
317,5.0,3.0,2983.0,93510.0,479000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/317_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/317_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/317_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/317_frontal.jpg
318,5.0,4.0,3198.0,93510.0,695000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/318_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/318_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/318_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/318_frontal.jpg
319,3.0,2.0,1236.0,93510.0,221000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/319_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/319_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/319_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/319_frontal.jpg
320,4.0,2.0,1797.0,93510.0,450000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/320_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/320_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/320_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/320_frontal.jpg
321,3.0,2.0,1404.0,93510.0,195000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/321_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/321_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/321_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/321_frontal.jpg
322,3.0,2.0,1248.0,93510.0,240000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/322_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/322_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/322_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/322_frontal.jpg
323,5.0,3.0,3167.0,93510.0,599900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/323_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/323_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/323_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/323_frontal.jpg
324,6.0,4.0,3705.0,93510.0,765000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/324_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/324_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/324_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/324_frontal.jpg
325,4.0,2.5,2362.0,93510.0,539900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/325_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/325_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/325_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/325_frontal.jpg
326,4.0,2.0,2252.0,93510.0,585000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/326_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/326_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/326_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/326_frontal.jpg
327,3.0,2.0,2752.0,93510.0,570000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/327_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/327_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/327_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/327_frontal.jpg
328,4.0,2.0,2160.0,93510.0,384000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/328_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/328_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/328_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/328_frontal.jpg
329,3.0,4.0,3312.0,93510.0,759000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/329_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/329_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/329_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/329_frontal.jpg
330,3.0,2.0,2315.0,93510.0,499000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/330_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/330_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/330_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/330_frontal.jpg
331,2.0,2.0,1344.0,92276.0,154900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/331_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/331_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/331_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/331_frontal.jpg
332,2.0,2.0,1820.0,92276.0,225000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/332_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/332_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/332_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/332_frontal.jpg
333,2.0,2.0,1152.0,92276.0,138500.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/333_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/333_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/333_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/333_frontal.jpg
334,2.0,2.0,1440.0,92276.0,97500.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/334_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/334_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/334_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/334_frontal.jpg
335,2.0,2.0,2015.0,92276.0,219000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/335_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/335_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/335_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/335_frontal.jpg
336,2.0,2.0,1248.0,92276.0,103500.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/336_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/336_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/336_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/336_frontal.jpg
337,2.0,2.0,1598.0,92276.0,136900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/337_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/337_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/337_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/337_frontal.jpg
338,2.0,2.0,1176.0,92276.0,135000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/338_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/338_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/338_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/338_frontal.jpg
339,2.0,2.5,960.0,92276.0,135000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/339_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/339_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/339_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/339_frontal.jpg
340,3.0,2.0,1482.0,92276.0,158888.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/340_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/340_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/340_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/340_frontal.jpg
341,2.0,2.0,1152.0,92276.0,74900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/341_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/341_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/341_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/341_frontal.jpg
342,2.0,2.0,1344.0,92276.0,69900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/342_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/342_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/342_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/342_frontal.jpg
343,3.0,2.0,1248.0,92276.0,139500.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/343_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/343_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/343_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/343_frontal.jpg
344,3.0,2.0,1478.0,92276.0,219900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/344_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/344_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/344_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/344_frontal.jpg
345,2.0,2.0,1152.0,92276.0,99900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/345_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/345_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/345_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/345_frontal.jpg
346,2.0,2.0,1040.0,92276.0,59900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/346_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/346_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/346_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/346_frontal.jpg
347,2.0,2.0,1000.0,92276.0,118900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/347_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/347_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/347_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/347_frontal.jpg
348,2.0,2.0,1440.0,92276.0,106000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/348_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/348_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/348_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/348_frontal.jpg
349,2.0,2.0,1344.0,92276.0,67500.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/349_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/349_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/349_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/349_frontal.jpg
350,2.0,2.0,1640.0,92276.0,104950.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/350_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/350_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/350_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/350_frontal.jpg
351,2.0,2.0,1578.0,92276.0,97000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/351_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/351_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/351_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/351_frontal.jpg
352,2.0,2.0,1512.0,92276.0,98900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/352_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/352_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/352_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/352_frontal.jpg
353,2.0,2.0,1152.0,92276.0,99900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/353_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/353_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/353_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/353_frontal.jpg
354,2.0,1.5,1056.0,92276.0,79900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/354_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/354_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/354_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/354_frontal.jpg
355,2.0,2.0,1930.0,92276.0,164900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/355_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/355_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/355_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/355_frontal.jpg
356,2.0,2.0,1240.0,92276.0,117000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/356_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/356_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/356_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/356_frontal.jpg
357,4.0,2.0,1866.0,92276.0,256000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/357_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/357_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/357_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/357_frontal.jpg
358,2.0,2.0,960.0,92276.0,61000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/358_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/358_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/358_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/358_frontal.jpg
359,2.0,2.0,1388.0,92276.0,167400.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/359_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/359_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/359_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/359_frontal.jpg
360,2.0,2.0,1152.0,92276.0,97500.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/360_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/360_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/360_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/360_frontal.jpg
